nu_cm^-1,lambda_nm,k_cm^-1,sigma_cm2_per_molecule
10749.269545,930.2957710881368,2.8813446008718387e-23,1.1307179773157362e-42
10749.259544999999,930.2966365391637,2.881632552446976e-23,1.13083097734444e-42
10749.249545,930.2975019918006,2.881920516687135e-23,1.1309439823432426e-42
10749.239545,930.298367446048,2.882208493581584e-23,1.1310569923079329e-42
10749.229545,930.2992329019056,2.88249648311946e-23,1.1311700072342478e-42
10749.219545,930.3000983593735,2.882784485289918e-23,1.1312830271179315e-42
10749.209545,930.3009638184517,2.883072500082163e-23,1.1313960519547474e-42
10749.199545,930.3018292791401,2.883360527485332e-23,1.1315090817404329e-42
10749.189545,930.3026947414388,2.883648567488585e-23,1.131622116470734e-42
10749.179544999999,930.3035602053478,2.8839366200810754e-23,1.1317351561413944e-42
10749.169544999999,930.3044256708671,2.8842246852519285e-23,1.1318482007481462e-42
10749.159545,930.3052911379965,2.884512762990264e-23,1.13196125028672e-42
10749.149545,930.3061566067364,2.884800853285304e-23,1.132074304752886e-42
10749.139545,930.3070220770867,2.885088956126111e-23,1.132187364142352e-42
10749.129545,930.3078875490471,2.885377071501819e-23,1.1323004284508544e-42
10749.119545,930.3087530226179,2.885665199401543e-23,1.1324134976741212e-42
10749.109545,930.3096184977991,2.8859533398143857e-23,1.1325265718078757e-42
10749.099545,930.3104839745905,2.8862414927294587e-23,1.1326396508478456e-42
10749.089544999999,930.3113494529923,2.8865296581358507e-23,1.1327527347897487e-42
10749.079545,930.3122149330043,2.886817836022609e-23,1.132865823629287e-42
10749.069545,930.3130804146267,2.887106026378923e-23,1.1329789173622181e-42
10749.059545,930.3139458978595,2.887394229193802e-23,1.1330920159842288e-42
10749.049545,930.3148113827026,2.887682444456351e-23,1.1332051194910438e-42
10749.039545,930.315676869156,2.887970672155603e-23,1.1333182278783592e-42
10749.029545,930.3165423572199,2.8882589122806536e-23,1.133431341141896e-42
10749.019545,930.3174078468941,2.88854716482054e-23,1.1335444592773519e-42
10749.009544999999,930.3182733381786,2.8888354297643103e-23,1.1336575822804289e-42
10748.999545,930.3191388310734,2.8891237071009647e-23,1.1337707101468109e-42
10748.989545,930.3200043255787,2.88941199681964e-23,1.1338838428722346e-42
10748.979545,930.3208698216943,2.88970029890933e-23,1.1339969804523809e-42
10748.969545,930.3217353194203,2.889988613359034e-23,1.1341101228829328e-42
10748.959545,930.3226008187568,2.8902769401578035e-23,1.1342232701595938e-42
10748.949545,930.3234663197036,2.890565279294632e-23,1.1343364222780447e-42
10748.939545,930.3243318222608,2.890853630758532e-23,1.1344495792339737e-42
10748.929544999999,930.3251973264283,2.8911419945385184e-23,1.1345627410230698e-42
10748.919544999999,930.3260628322064,2.891430370623567e-23,1.1346759076410071e-42
10748.909545,930.3269283395946,2.891718759002648e-23,1.1347890790834568e-42
10748.899545,930.3277938485934,2.892007159664821e-23,1.1349022553461261e-42
10748.889545,930.3286593592027,2.8922955725990055e-23,1.1350154364246664e-42
10748.879545,930.3295248714223,2.892583997794217e-23,1.1351286223147672e-42
10748.869545,930.3303903852524,2.8928724352393844e-23,1.1352418130120836e-42
10748.859545,930.3312559006929,2.893160884923492e-23,1.1353550085122931e-42
10748.849545,930.3321214177439,2.893449346835473e-23,1.1354682088110526e-42
10748.839544999999,930.3329869364053,2.893737820964301e-23,1.135581413904035e-42
10748.829545,930.3338524566769,2.8940263072988686e-23,1.1356946237868818e-42
10748.819545,930.3347179785592,2.8943148058281914e-23,1.135807838455282e-42
10748.809545,930.3355835020519,2.894603316541163e-23,1.1359210579048772e-42
10748.799545,930.336449027155,2.894891839426712e-23,1.1360342821313229e-42
10748.789545,930.3373145538687,2.895180374473755e-23,1.1361475111302697e-42
10748.779545,930.3381800821928,2.895468921671218e-23,1.1362607448973715e-42
10748.769545,930.3390456121274,2.895757481007977e-23,1.1363739834282635e-42
10748.759544999999,930.3399111436725,2.896046052472969e-23,1.1364872267186035e-42
10748.749545,930.3407766768278,2.896334636055014e-23,1.1366004747640048e-42
10748.739545,930.3416422115938,2.8966232317431355e-23,1.1367137275601598e-42
10748.729545,930.3425077479703,2.896911839526141e-23,1.1368269851026764e-42
10748.719545,930.3433732859573,2.897200459392917e-23,1.1369402473871928e-42
10748.709545,930.3442388255547,2.8974890913323274e-23,1.1370535144093393e-42
10748.699545,930.3451043667627,2.897777735333254e-23,1.1371667861647529e-42
10748.689545,930.3459699095813,2.898066391384545e-23,1.137280062649057e-42
10748.679544999999,930.3468354540103,2.898355059475048e-23,1.1373933438578757e-42
10748.669544999999,930.3477010000498,2.8986437395936406e-23,1.1375066297868433e-42
10748.659545,930.3485665476996,2.898932431729075e-23,1.1376199204315466e-42
10748.649545,930.3494320969602,2.899221135870331e-23,1.137733215787661e-42
10748.639545,930.3502976478313,2.8995098520061614e-23,1.1378465158507724e-42
10748.629545,930.351163200313,2.899798580125397e-23,1.137959820616498e-42
10748.619545,930.3520287544051,2.900087320216869e-23,1.1380731300804546e-42
10748.609545,930.3528943101078,2.900376072269381e-23,1.1381864442382486e-42
10748.599545,930.353759867421,2.900664836271731e-23,1.138299763085484e-42
10748.589544999999,930.3546254263448,2.900953612212726e-23,1.1384130866177683e-42
10748.579545,930.355490986879,2.9012424000811164e-23,1.1385264148306871e-42
10748.569545,930.3563565490239,2.9015311998658e-23,1.1386397477198833e-42
10748.559545,930.3572221127794,2.901820011555484e-23,1.1387530852809253e-42
10748.549545,930.3580876781455,2.902108835138973e-23,1.13886642750942e-42
10748.539545,930.358953245122,2.902397670605022e-23,1.1389797744009544e-42
10748.529545,930.3598188137092,2.9026865179424e-23,1.1390931259511209e-42
10748.519545,930.360684383907,2.9029753771398684e-23,1.1392064821555096e-42
10748.509544999999,930.3615499557154,2.903264248186179e-23,1.1393198430097063e-42
10748.499545,930.3624155291342,2.903553131070015e-23,1.1394332085092696e-42
10748.489545,930.3632811041637,2.9038420257802603e-23,1.1395465786498376e-42
10748.479545,930.3641466808039,2.90413093230555e-23,1.1396599534269502e-42
10748.469545,930.3650122590547,2.9044198506346545e-23,1.139773332836201e-42
10748.459545,930.3658778389159,2.904708780756272e-23,1.1398867168731545e-42
10748.449545,930.3667434203879,2.904997722659131e-23,1.1400001055333874e-42
10748.439545,930.3676090034705,2.90528667633194e-23,1.1401134988124689e-42
10748.429544999999,930.3684745881637,2.905575641763405e-23,1.1402268967059668e-42
10748.419544999999,930.3693401744675,2.9058646189422337e-23,1.1403402992094496e-42
10748.409545,930.3702057623819,2.906153607857052e-23,1.1404537063184539e-42
10748.399545,930.3710713519071,2.906442608496663e-23,1.1405671180285858e-42
10748.389545,930.3719369430428,2.906731620849692e-23,1.1406805343353813e-42
10748.379545,930.3728025357891,2.90702064490482e-23,1.1407939552343988e-42
10748.369545,930.3736681301461,2.9073096806507243e-23,1.1409073807211947e-42
10748.359545,930.3745337261139,2.9075987280760517e-23,1.1410208107913139e-42
10748.349545,930.3753993236922,2.90788778716946e-23,1.1411342454403053e-42
10748.339544999999,930.3762649228812,2.908176857919618e-23,1.1412476846637225e-42
10748.329545,930.3771305236808,2.908465940315114e-23,1.1413611284570868e-42
10748.319545,930.3779961260911,2.9087550343446866e-23,1.1414745768159792e-42
10748.309545,930.3788617301121,2.90904413999693e-23,1.1415880297359236e-42
10748.299545,930.3797273357438,2.9093332572604473e-23,1.1417014872124479e-42
10748.289545,930.3805929429863,2.9096223861238876e-23,1.1418149492410972e-42
10748.279545,930.3814585518394,2.909911526575849e-23,1.1419284158173973e-42
10748.269545,930.3823241623031,2.910200678604956e-23,1.1420418869368843e-42
10748.259544999999,930.3831897743777,2.9104898421998105e-23,1.142155362595085e-42
10748.249545,930.3840553880626,2.910779017348955e-23,1.1422688427875035e-42
10748.239545,930.3849210033586,2.9110682040410813e-23,1.1423823275097019e-42
10748.229545,930.3857866202652,2.9113574022647186e-23,1.1424958167571788e-42
10748.219545,930.3866522387825,2.9116466120084755e-23,1.1426093105254639e-42
10748.209545,930.3875178589105,2.911935833260897e-23,1.1427228088100618e-42
10748.199545,930.3883834806493,2.9122250660105664e-23,1.1428363116064926e-42
10748.189545,930.3892491039988,2.912514310246047e-23,1.142949818910268e-42
10748.179544999999,930.390114728959,2.912803565955877e-23,1.1430633307168904e-42
10748.169544999999,930.39098035553,2.9130928331286364e-23,1.1431768470218776e-42
10748.159545,930.3918459837116,2.913382111752789e-23,1.143290367820703e-42
10748.149545,930.392711613504,2.913671401816996e-23,1.143403893108917e-42
10748.139545,930.3935772449073,2.91396070330974e-23,1.1435174228819997e-42
10748.129545,930.3944428779213,2.914250016219524e-23,1.1436309571354395e-42
10748.119545,930.395308512546,2.914539340534887e-23,1.1437444958647383e-42
10748.109545,930.3961741487815,2.914828676244352e-23,1.1438580390653928e-42
10748.099545,930.3970397866277,2.9151180233364214e-23,1.1439715867328909e-42
10748.089544999999,930.3979054260848,2.915407381799575e-23,1.1440851388627115e-42
10748.079545,930.3987710671524,2.915696751622286e-23,1.1441986954503315e-42
10748.069545,930.3996367098312,2.9159861327931334e-23,1.1443122564912685e-42
10748.059545,930.4005023541205,2.916275525300549e-23,1.1444258219809835e-42
10748.049545,930.4013680000207,2.916564929133041e-23,1.1445393919149663e-42
10748.039545,930.4022336475317,2.916854344279033e-23,1.1446529662886741e-42
10748.029545,930.4030992966535,2.917143770727037e-23,1.1447665450975989e-42
10748.019545,930.4039649473862,2.917433208465474e-23,1.1448801283371965e-42
10748.009544999999,930.4048305997295,2.917722657482827e-23,1.1449937160029476e-42
10747.999545,930.4056962536836,2.91801211776749e-23,1.1451073080902975e-42
10747.989545,930.4065619092487,2.918301589307992e-23,1.1452209045947446e-42
10747.979545,930.4074275664245,2.918591072092725e-23,1.145334505511734e-42
10747.969545,930.4082932252112,2.9188805661101375e-23,1.1454481108367321e-42
10747.959545,930.4091588856088,2.9191700713486417e-23,1.1455617205651918e-42
10747.949545,930.4100245476171,2.9194595877966447e-23,1.1456753346925636e-42
10747.939545,930.4108902112364,2.919749115442562e-23,1.1457889532143014e-42
10747.929544999999,930.4117558764664,2.9200386542748215e-23,1.1459025761258643e-42
10747.919544999999,930.4126215433073,2.9203282042817976e-23,1.1460162034226899e-42
10747.909545,930.4134872117589,2.920617765451845e-23,1.1461298351002082e-42
10747.899545,930.4143528818216,2.920907337773469e-23,1.1462434711539082e-42
10747.889545,930.4152185534952,2.921196921234969e-23,1.1463571115791985e-42
10747.879545,930.4160842267795,2.9214865158247486e-23,1.1464707563715287e-42
10747.869545,930.4169499016747,2.921776121531169e-23,1.1465844055263308e-42
10747.859545,930.4178155781808,2.9220657383425954e-23,1.1466980590390391e-42
10747.849545,930.4186812562979,2.9223553662473804e-23,1.1468117169050833e-42
10747.839544999999,930.4195469360258,2.922645005233885e-23,1.1469253791198955e-42
10747.829545,930.4204126173644,2.9229346552903945e-23,1.1470390456788786e-42
10747.819545,930.421278300314,2.923224316405375e-23,1.1471527165775066e-42
10747.809545,930.4221439848747,2.9235139885670723e-23,1.1472663918111665e-42
10747.799545,930.4230096710461,2.9238036717638455e-23,1.1473800713752904e-42
10747.789545,930.4238753588285,2.924093365984004e-23,1.1474937552652903e-42
10747.779545,930.4247410482218,2.924383071215872e-23,1.1476074434765845e-42
10747.769545,930.425606739226,2.9246727874477467e-23,1.1477211360045807e-42
10747.759544999999,930.4264724318413,2.9249625146679323e-23,1.1478348328446888e-42
10747.749545,930.4273381260672,2.925252252864704e-23,1.1479485339923077e-42
10747.739545,930.4282038219042,2.9255420020264254e-23,1.1480622394428712e-42
10747.729545,930.4290695193521,2.925831762141347e-23,1.1481759491917681e-42
10747.719545,930.4299352184111,2.9261215331977365e-23,1.1482896632343948e-42
10747.709545,930.4308009190809,2.926411315183864e-23,1.1484033815661478e-42
10747.699545,930.4316666213616,2.926701108088035e-23,1.148517104182438e-42
10747.689545,930.4325323252534,2.926990911898464e-23,1.1486308310786402e-42
10747.679544999999,930.4333980307562,2.927280726603448e-23,1.1487445622501623e-42
10747.669544999999,930.4342637378697,2.927570552191203e-23,1.1488582976923798e-42
10747.659545,930.4351294465943,2.9278603886499395e-23,1.1489720374006657e-42
10747.649545,930.43599515693,2.9281502359679996e-23,1.1490857813704457e-42
10747.639545,930.4368608688765,2.928440094133557e-23,1.1491995295970787e-42
10747.629545,930.437726582434,2.928729963134836e-23,1.1493132820759434e-42
10747.619545,930.4385922976027,2.9290198429600727e-23,1.1494270388024235e-42
10747.609545,930.4394580143821,2.9293097335974453e-23,1.1495407997718799e-42
10747.599545,930.4403237327728,2.9295996350352043e-23,1.1496545649797014e-42
10747.589544999999,930.4411894527743,2.9298895472615146e-23,1.1497683344212438e-42
10747.579545,930.4420551743866,2.9301794702645503e-23,1.1498821080918665e-42
10747.569545,930.4429208976102,2.930469404032596e-23,1.1499958859869716e-42
10747.559545,930.4437866224448,2.9307593485537666e-23,1.1501096681018957e-42
10747.549545,930.4446523488904,2.931049303816264e-23,1.1502234544320083e-42
10747.539545,930.445518076947,2.931339269808233e-23,1.1503372449726574e-42
10747.529545,930.4463838066147,2.9316292465178665e-23,1.1504510397192095e-42
10747.519545,930.4472495378933,2.931919233933302e-23,1.1505648386670094e-42
10747.509544999999,930.4481152707831,2.9322092320427105e-23,1.1506786418114152e-42
10747.499545,930.4489810052836,2.932499240834171e-23,1.1507924491477486e-42
10747.489545,930.4498467413954,2.932789260295943e-23,1.1509062606714025e-42
10747.479545,930.4507124791182,2.933079290416111e-23,1.1510200763777009e-42
10747.469545,930.4515782184521,2.9333693311827823e-23,1.1511338962619765e-42
10747.459545,930.4524439593971,2.9336593825841e-23,1.1512477203195767e-42
10747.449545,930.4533097019531,2.933949444608168e-23,1.151361548545833e-42
10747.439545,930.4541754461202,2.934239517243117e-23,1.1514753809360873e-42
10747.429544999999,930.4550411918984,2.934529600477038e-23,1.1515892174856668e-42
10747.419544999999,930.4559069392876,2.934819694298034e-23,1.1517030581899023e-42
10747.409545,930.4567726882877,2.9351097986941407e-23,1.1518169030440988e-42
10747.399545,930.4576384388992,2.9353999136535395e-23,1.1519307520436183e-42
10747.389545,930.4585041911217,2.9356900391642943e-23,1.152044605183777e-42
10747.379545,930.4593699449553,2.935980175214442e-23,1.15215846245988e-42
10747.369545,930.4602357004,2.936270321792077e-23,1.1522723238672553e-42
10747.359545,930.4611014574558,2.936560478885244e-23,1.1523861894012114e-42
10747.349545,930.4619672161226,2.93685064648201e-23,1.1525000590570652e-42
10747.339544999999,930.4628329764007,2.937140824570412e-23,1.1526139328301223e-42
10747.329545,930.4636987382896,2.937431013138477e-23,1.1527278107156844e-42
10747.319545,930.4645645017899,2.9377212121743057e-23,1.1528416927090815e-42
10747.309545,930.4654302669013,2.9380114216658864e-23,1.1529555788056e-42
10747.299545,930.4662960336237,2.9383016416012636e-23,1.1530694690005483e-42
10747.289545,930.4671618019574,2.938591871968455e-23,1.1531833632892241e-42
10747.279545,930.4680275719022,2.938882112755466e-23,1.1532972616669206e-42
10747.269545,930.4688933434581,2.939172363950308e-23,1.1534111641289328e-42
10747.259544999999,930.4697591166253,2.939462625540983e-23,1.1535250706705529e-42
10747.249545,930.4706248914033,2.9397528975154213e-23,1.1536389812870438e-42
10747.239545,930.4714906677926,2.9400431798617456e-23,1.153752895973745e-42
10747.229545,930.4723564457933,2.9403334725678644e-23,1.153866814725911e-42
10747.219545,930.4732222254049,2.940623775621773e-23,1.1539807375388315e-42
10747.209545,930.4740880066278,2.940914089011423e-23,1.1540946644077778e-42
10747.199545,930.4749537894619,2.941204412724792e-23,1.1542085953280322e-42
10747.189545,930.4758195739071,2.941494746749838e-23,1.154322530294869e-42
10747.179544999999,930.4766853599635,2.941785091074512e-23,1.15443646930356e-42
10747.169544999999,930.4775511476312,2.94207544568675e-23,1.1545504123493709e-42
10747.159545,930.4784169369098,2.942365810574469e-23,1.15466435942756e-42
10747.149545,930.4792827277997,2.9426561857256986e-23,1.1547783105334296e-42
10747.139545,930.480148520301,2.942946571128304e-23,1.154892265662218e-42
10747.129545,930.4810143144134,2.943236966770216e-23,1.1550062248091887e-42
10747.119545,930.481880110137,2.943527372639348e-23,1.1551201879695987e-42
